id,title,description,link,image_link,availability,price,sale_price,sale_price_effective_date,google_product_category,product_type,brand,gtin,mpn,condition,age_group,color,gender,material,pattern,size,item_group_id,promotion_id,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,shipping,shipping_label,shipping_weight,shipping_length,shipping_width,shipping_height,is_bundle,multipack,minimum_price
15084,Evergreen Grilling Tool Gift Set,"Urban Forge's Grilling Gift Tool Set is forged by artisan blacksmiths one-at-a-time with tools from the 1800's.  Three tools are included in the set: fork, spatula, and a steak flipper - all have a home in a hand-made leather roll-up pouch. Each piece bears the marks of the artist's eye and hammer as they create each by hand. These roasters are seasoned with oil and can be cared for just as you would a cast iron skillet.Perfect Unique Gift!Hand-CraftedMade in USAGuaranteed ForeverIron is Oil SeasonedMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.DimensionsSteak Flipper: 19 1/2""L x 2""WSpatula: 18""L x 3 1/2""WFork: 17""L x 1 3/8""WLeather Rollup: 21""L x 12""W (unfolded)",https://urbanforge.com/evergreen-grilling-tool-gift-set/,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14557/images/22764/evergreen-tools-main__13578.1556332302.1280.1280.jpg?c=2,in stock,299.00 USD,,,,Decor > Home Accents > Great Gifts,Urban Forge,,980-421,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
15095,Grind Crank Adjustable Pub Table," This standout table makes for a great conversation piece with its rich history. If you were able to time-travel back a century and explore a machine shop or industrial manufacturing facility, you would recognize these exact bases and components. Youd find them integrated into great lathes, presses, and machines of the past.The movable cranks and gears make this industrial table adjustable in height. Lower the crank for a shorter side table or raise to bar height.31 5/8"" top diameter; 20"" W (at widest point); 37""H (extends to 45""H)",https://urbanforge.com/grind-crank-adjustable-pub-table/,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14568/images/22968/987-134__71932.1576789627.1280.1280.jpg?c=2,in stock,2210.00 USD,,,Furniture > Tables > Accent Tables,Furniture > Tables > Accent Tables,Urban Forge,,987-134,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
15098,Plant Industrial Stool,"This sleek stool has a modern industrial style that fits easily into any space. The base of this stool is a found industrial component rich in history. Looking back in factories a century ago youll find these same components integrated into great lathes, presses, and machines of the past. Were excited to extend the great history of the surviving tools and molds of that era to create these cast iron pieces for your space.The iron back comes in a matte pewter finish. 36""Overall Height; 21""H to top of stool seat; 21"" diameter",https://urbanforge.com/plant-industrial-stool/,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14571/images/22987/987-126__41470.1576793674.1280.1280.jpg?c=2,in stock,500.00 USD,,,Furniture > Chairs > Table & Bar Stools,Furniture > Seating > Iron Stools,Urban Forge,,987-126,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
15131,Iron Campfire Roaster,"The sweet memories of cool, crisp nights shared around a crackling fire with family and friends are preserved and retrieved year after year in this hand-forged, heirloom roaster. Roast your hot dogs and marshmallows, then display them on a hook until next time!Urban Forge's Marshmallow Roaster is forged by artisan blacksmiths one-at-a-time with tools from the 1800's.  Each piece bears the marks of the artist's eye and hammer as they create each by hand. These roasters are seasoned with oil and can be cared for just as you would a cast iron skillet.Perfect Unique Gift!Hand-CraftedMade in USAGuaranteed ForeverIron is Oil SeasonedMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Dimensions28""L x 7""W",https://urbanforge.com/iron-campfire-roaster/,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14604/images/23267/new-roaster-main__23399.1595448066.1280.1280.jpg?c=2,in stock,99.00 USD,,,,Decor > Home Accents > Great Gifts,Urban Forge,,980-463,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
15167,Urban Forge Hammer and Anvil Icon Distressed Hat,"Expand your headwear collection with this fashionable dad hat. With a slightly distressed brim and crown fabric, itll add just the right amount of edge to your look. For a quick and easy outfit pair it with slacks, your favorite jeans, and a sports tee. 100% pre-shrunk cotton twill Soft crown 6 sewn eyelets 6 stitched rows on the brim 6-panel unstructured cap with a low profile Seamed front panel without buckram Adjustable hook and loop closure",https://urbanforge.com/urban-forge-hammer-and-anvil-icon-distressed-hat/?sku=601DBA9B708F9_10991,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/373_source_1612561051.jpg,in stock,26.00 USD,,,,Lifestyle > Apparel,Urban Forge,,601DBA9B708F9_10991,new,,Navy,,,,,14627,,,,,,,US::Standard:0.00 USD,,2.88 oz,7.3 in,7.3 in,4.5 in,No,, USD
15168,Urban Forge Hammer and Anvil Icon Distressed Hat,"Expand your headwear collection with this fashionable dad hat. With a slightly distressed brim and crown fabric, itll add just the right amount of edge to your look. For a quick and easy outfit pair it with slacks, your favorite jeans, and a sports tee. 100% pre-shrunk cotton twill Soft crown 6 sewn eyelets 6 stitched rows on the brim 6-panel unstructured cap with a low profile Seamed front panel without buckram Adjustable hook and loop closure",https://urbanforge.com/urban-forge-hammer-and-anvil-icon-distressed-hat/?sku=601DBA9B708F9_10992,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/374_source_1612561052.jpg,in stock,26.00 USD,,,,Lifestyle > Apparel,Urban Forge,,601DBA9B708F9_10992,new,,Charcoal Grey,,,,,14627,,,,,,,US::Standard:0.00 USD,,2.88 oz,7.3 in,7.3 in,4.5 in,No,, USD
15170,iPhone Case,"This sleek iPhone case protects your phone from scratches, dust, oil, and dirt. It has a solid back and flexible sides that make it easy to take on and off, with precisely aligned port openings.  BPA free Hybrid Thermoplastic Polyurethane (TPU) and Polycarbonate (PC) material Solid polycarbonate back Flexible, see-through polyurethane sides .5 mm raised bezel Wireless charging compatible The SE case fits the 2020 iPhone SE model",https://urbanforge.com/iphone-case/?sku=601DBCE8ED42A_10994,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/375_source_1612561641.jpg,in stock,15.50 USD,,,,Lifestyle,Urban Forge,,601DBCE8ED42A_10994,new,,,,,,iPhone 11,14628,,,,,,,US::Standard:0.00 USD,,0.9 oz,3 in,3 in,0.35 in,No,, USD
15171,iPhone Case,"This sleek iPhone case protects your phone from scratches, dust, oil, and dirt. It has a solid back and flexible sides that make it easy to take on and off, with precisely aligned port openings.  BPA free Hybrid Thermoplastic Polyurethane (TPU) and Polycarbonate (PC) material Solid polycarbonate back Flexible, see-through polyurethane sides .5 mm raised bezel Wireless charging compatible The SE case fits the 2020 iPhone SE model",https://urbanforge.com/iphone-case/?sku=601DBCE8ED42A_10995,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/376_source_1612561642.jpg,in stock,15.50 USD,,,,Lifestyle,Urban Forge,,601DBCE8ED42A_10995,new,,,,,,iPhone 11 Pro,14628,,,,,,,US::Standard:0.00 USD,,0.9 oz,2.76 in,2.76 in,0.39 in,No,, USD
15172,iPhone Case,"This sleek iPhone case protects your phone from scratches, dust, oil, and dirt. It has a solid back and flexible sides that make it easy to take on and off, with precisely aligned port openings.  BPA free Hybrid Thermoplastic Polyurethane (TPU) and Polycarbonate (PC) material Solid polycarbonate back Flexible, see-through polyurethane sides .5 mm raised bezel Wireless charging compatible The SE case fits the 2020 iPhone SE model",https://urbanforge.com/iphone-case/?sku=601DBCE8ED42A_10996,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/377_source_1612561643.jpg,in stock,15.50 USD,,,,Lifestyle,Urban Forge,,601DBCE8ED42A_10996,new,,,,,,iPhone 11 Pro Max,14628,,,,,,,US::Standard:0.00 USD,,0.9 oz,3.15 in,3.15 in,0.35 in,No,, USD
15173,iPhone Case,"This sleek iPhone case protects your phone from scratches, dust, oil, and dirt. It has a solid back and flexible sides that make it easy to take on and off, with precisely aligned port openings.  BPA free Hybrid Thermoplastic Polyurethane (TPU) and Polycarbonate (PC) material Solid polycarbonate back Flexible, see-through polyurethane sides .5 mm raised bezel Wireless charging compatible The SE case fits the 2020 iPhone SE model",https://urbanforge.com/iphone-case/?sku=601DBCE8ED42A_11704,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/378_source_1612561643.jpg,in stock,15.50 USD,,,,Lifestyle,Urban Forge,,601DBCE8ED42A_11704,new,,,,,,iPhone 12,14628,,,,,,,US::Standard:0.00 USD,,0.8 oz,2.95 in,2.95 in,0.35 in,No,, USD
15174,iPhone Case,"This sleek iPhone case protects your phone from scratches, dust, oil, and dirt. It has a solid back and flexible sides that make it easy to take on and off, with precisely aligned port openings.  BPA free Hybrid Thermoplastic Polyurethane (TPU) and Polycarbonate (PC) material Solid polycarbonate back Flexible, see-through polyurethane sides .5 mm raised bezel Wireless charging compatible The SE case fits the 2020 iPhone SE model",https://urbanforge.com/iphone-case/?sku=601DBCE8ED42A_11703,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/379_source_1612561644.jpg,in stock,15.50 USD,,,,Lifestyle,Urban Forge,,601DBCE8ED42A_11703,new,,,,,,iPhone 12 mini,14628,,,,,,,US::Standard:0.00 USD,,0.7 oz,2.64 in,2.64 in,0.35 in,No,, USD
15175,iPhone Case,"This sleek iPhone case protects your phone from scratches, dust, oil, and dirt. It has a solid back and flexible sides that make it easy to take on and off, with precisely aligned port openings.  BPA free Hybrid Thermoplastic Polyurethane (TPU) and Polycarbonate (PC) material Solid polycarbonate back Flexible, see-through polyurethane sides .5 mm raised bezel Wireless charging compatible The SE case fits the 2020 iPhone SE model",https://urbanforge.com/iphone-case/?sku=601DBCE8ED42A_11808,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/380_source_1612561644.jpg,in stock,15.50 USD,,,,Lifestyle,Urban Forge,,601DBCE8ED42A_11808,new,,,,,,iPhone 12 Pro,14628,,,,,,,US::Standard:0.00 USD,,0.8 oz,2.95 in,2.95 in,0.35 in,No,, USD
15176,iPhone Case,"This sleek iPhone case protects your phone from scratches, dust, oil, and dirt. It has a solid back and flexible sides that make it easy to take on and off, with precisely aligned port openings.  BPA free Hybrid Thermoplastic Polyurethane (TPU) and Polycarbonate (PC) material Solid polycarbonate back Flexible, see-through polyurethane sides .5 mm raised bezel Wireless charging compatible The SE case fits the 2020 iPhone SE model",https://urbanforge.com/iphone-case/?sku=601DBCE8ED42A_11705,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/381_source_1612561645.jpg,in stock,15.50 USD,,,,Lifestyle,Urban Forge,,601DBCE8ED42A_11705,new,,,,,,iPhone 12 Pro Max,14628,,,,,,,US::Standard:0.00 USD,,1 oz,3.19 in,3.19 in,0.39 in,No,, USD
15177,iPhone Case,"This sleek iPhone case protects your phone from scratches, dust, oil, and dirt. It has a solid back and flexible sides that make it easy to take on and off, with precisely aligned port openings.  BPA free Hybrid Thermoplastic Polyurethane (TPU) and Polycarbonate (PC) material Solid polycarbonate back Flexible, see-through polyurethane sides .5 mm raised bezel Wireless charging compatible The SE case fits the 2020 iPhone SE model",https://urbanforge.com/iphone-case/?sku=601DBCE8ED42A_7911,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/382_source_1612561645.jpg,in stock,15.50 USD,,,,Lifestyle,Urban Forge,,601DBCE8ED42A_7911,new,,,,,,iPhone 7 Plus/8 Plus,14628,,,,,,,US::Standard:0.00 USD,,0.7 oz,3.15 in,3.15 in,0.35 in,No,, USD
15178,iPhone Case,"This sleek iPhone case protects your phone from scratches, dust, oil, and dirt. It has a solid back and flexible sides that make it easy to take on and off, with precisely aligned port openings.  BPA free Hybrid Thermoplastic Polyurethane (TPU) and Polycarbonate (PC) material Solid polycarbonate back Flexible, see-through polyurethane sides .5 mm raised bezel Wireless charging compatible The SE case fits the 2020 iPhone SE model",https://urbanforge.com/iphone-case/?sku=601DBCE8ED42A_7910,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/383_source_1612561646.jpg,in stock,15.50 USD,,,,Lifestyle,Urban Forge,,601DBCE8ED42A_7910,new,,,,,,iPhone 7/8,14628,,,,,,,US::Standard:0.00 USD,,0.5 oz,2.76 in,2.76 in,0.39 in,No,, USD
15179,iPhone Case,"This sleek iPhone case protects your phone from scratches, dust, oil, and dirt. It has a solid back and flexible sides that make it easy to take on and off, with precisely aligned port openings.  BPA free Hybrid Thermoplastic Polyurethane (TPU) and Polycarbonate (PC) material Solid polycarbonate back Flexible, see-through polyurethane sides .5 mm raised bezel Wireless charging compatible The SE case fits the 2020 iPhone SE model",https://urbanforge.com/iphone-case/?sku=601DBCE8ED42A_11452,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/384_source_1612561647.jpg,in stock,15.50 USD,,,,Lifestyle,Urban Forge,,601DBCE8ED42A_11452,new,,,,,,iPhone SE,14628,,,,,,,US::Standard:0.00 USD,,0.5 oz,2.76 in,2.76 in,0.39 in,No,, USD
15180,iPhone Case,"This sleek iPhone case protects your phone from scratches, dust, oil, and dirt. It has a solid back and flexible sides that make it easy to take on and off, with precisely aligned port openings.  BPA free Hybrid Thermoplastic Polyurethane (TPU) and Polycarbonate (PC) material Solid polycarbonate back Flexible, see-through polyurethane sides .5 mm raised bezel Wireless charging compatible The SE case fits the 2020 iPhone SE model",https://urbanforge.com/iphone-case/?sku=601DBCE8ED42A_8933,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/385_source_1612561647.jpg,in stock,15.50 USD,,,,Lifestyle,Urban Forge,,601DBCE8ED42A_8933,new,,,,,,iPhone X/XS,14628,,,,,,,US::Standard:0.00 USD,,0.9 oz,2.76 in,2.76 in,0.39 in,No,, USD
15181,iPhone Case,"This sleek iPhone case protects your phone from scratches, dust, oil, and dirt. It has a solid back and flexible sides that make it easy to take on and off, with precisely aligned port openings.  BPA free Hybrid Thermoplastic Polyurethane (TPU) and Polycarbonate (PC) material Solid polycarbonate back Flexible, see-through polyurethane sides .5 mm raised bezel Wireless charging compatible The SE case fits the 2020 iPhone SE model",https://urbanforge.com/iphone-case/?sku=601DBCE8ED42A_9621,https://cdn11.bigcommerce.com/s-p6f4il8ut9/product_images/attribute_rule_images/386_source_1612561648.jpg,in stock,15.50 USD,,,,Lifestyle,Urban Forge,,601DBCE8ED42A_9621,new,,,,,,iPhone XR,14628,,,,,,,US::Standard:0.00 USD,,0.9 oz,3 in,3 in,0.35 in,No,, USD
